Genes,actin_A1,actin_A2,actin_A3,control_C1,control_C2,control_C3,troponin_T1,troponin_T2,troponin_T3
LCN1,12.37021878171097,11.096508983967633,12.915693677833751,10.550737167384243,10.88229150244559,10.984127508555162,11.632845287162143,12.726354047780184,12.23269082875236
SDHA,12.951885712701507,12.516492905447723,12.782816018275843,13.149003834864661,13.634520346131756,13.42106546951862,12.904327912892308,12.468255660646793,12.149282293406536
GDI1,11.421015236072332,11.457601473468337,11.588555368247897,10.520751808832781,11.05809397206922,11.213128527693918,11.671602181778695,11.66741210222326,11.384076796616947
S100A7,13.768732262834035,12.339897312710173,14.81536767458605,12.100156387281936,11.414991709891236,12.488524293829602,13.21033802446724,13.396076368014127,14.154623968689256
MAT2A,9.85236252476036,10.120407763209869,9.503980298155875,9.263545255801873,9.70544231920755,9.875336216204156,9.85757984526628,10.100070521254967,10.392950609756163
PRKAR1B,9.402387501941318,9.173263195676618,9.592756010441027,9.331783578877067,9.762019866001825,9.109710533492011,8.996971897985969,9.411477493711558,9.832647962784584
CPS1,7.189201891736168,10.3136540012714,9.14493859801821,9.359962545237781,7.56900492681818,9.75962857459847,11.38403361265972,10.433758337855672,9.67589772823761
CASQ1,19.026298922030826,18.175095383231877,17.614715207754948,19.241513533613336,18.290137713925656,19.6022286544059,17.909035014013575,17.209391336395164,16.36058268927551
AKT2,11.292513049251824,11.338557043274365,11.616880044145955,10.008126310842894,10.709752085265603,11.002350639295287,11.336300126957928,11.303461128430374,11.587328582583531
UQCRC1,16.36101781436067,16.028141589092314,14.791380101443195,17.072336534255506,17.34704152323412,16.838031185391216,15.423170487861702,14.639585396318703,14.293908977944675
HIBADH,12.312874432281646,12.619212732417994,12.067246112402938,12.721430765358289,13.268731326229883,13.2517738000072,12.562159576146385,11.852777923848329,12.182826107765909
ATIC,12.821233866575149,13.166649549208989,13.283898498654718,11.95531934285066,12.37848394703548,12.482292427488206,13.073504928711596,12.803348334837798,13.53356091491043
HNRNPH3,11.11895252977865,10.770911615501157,10.888882311570915,10.850921284112667,10.706723894772432,10.664993653673138,10.65308592638695,11.529557443258224,11.073371730873001
HNRNPH1,9.995159423612261,10.075646260996965,10.161843433879886,10.096728329725552,9.882886455927796,9.954812108152993,9.858547352400304,11.43053616858714,10.97365432155458
CASP14,12.125470606333502,10.856503341793527,12.191922568240818,11.232762672304833,10.856444179872746,11.451089046928427,11.307923683535057,11.700070654919426,12.064383721313458
YWHAB,11.778894370438957,11.894915090631049,12.047817355312286,11.231369732760385,11.331929533138782,11.362858871262835,11.590129209954116,11.612205036694897,11.303027365773918
STIP1,14.47675982748781,14.764367752234108,14.589795348306373,14.105768202681416,14.37771786623432,14.420403629859262,14.379901577833762,14.201538454881316,14.938645464055543
S100A11,12.706767954691474,13.693203792098256,13.80072904486316,11.15712168513156,11.456516054665997,12.090112419664289,13.0646409442591,13.673529165956452,13.755383072843186
PRDX2,16.746328271596745,17.274432720039066,16.886029060335208,16.134073500736907,16.4391635610219,16.547630118642278,17.26865147111638,17.960155767130495,17.01998561950478
CCR7,11.440030706255992,11.63750826879252,12.074977313429141,10.621492875222764,11.116350459849142,11.825929017975938,11.68400780004924,11.191947512799304,12.859049575879986
GBP1,8.698406568344076,9.463015457649506,8.58693843141273,7.543004286070811,7.508856453400461,7.92711182238998,8.903126361248493,8.771624818978987,9.842515579564829
GBP2,9.909250133394364,11.429317356132561,10.110613805500897,9.621553747384269,9.308015866667374,9.178466043094978,10.367629582342175,10.283505122847247,9.816316502482152
RPL9P9,13.989401924034851,13.40769496926778,13.373346184795897,13.795288461592055,13.707688666730768,13.23322032912712,12.869196943184917,13.805251475023875,13.454202876121297
ACSL1,14.81070747182058,14.832118623612564,13.692810643745924,15.611094804740762,16.09156003326919,15.811051302349416,14.624924325377545,14.393750005333095,13.625760268918846
KIF5B,12.151567709587791,12.169405231237812,12.704409465911104,11.786113952757777,11.848838076847843,11.912391640329759,11.975837222968948,12.260168337073955,12.312590368708547
ABCC1,9.606349687766283,9.594198122838716,9.48751621009367,9.491155625157464,9.63673820055422,9.912678304197922,9.842327041907776,10.141609050061005,10.332573681577829
GALNS,9.596101398302546,10.200616657473082,9.863938267252976,9.338659818622228,9.044352993845337,9.56255344795671,10.355760582156332,10.268521211509947,9.935563734287236
SHMT1,9.827865060586364,10.244304715174874,10.143682934015267,9.545758291985258,9.62548545682447,9.837195848319183,9.952593319820139,9.768227340272183,10.791232705631462
SHMT2,9.98927145852111,10.133013738733755,9.905342949849285,9.822852810042273,10.013442345667181,10.122439773508948,9.90070774354908,10.838141680941227,9.523542354089052
EPHX2,11.262376777763524,11.118603712499434,11.53124010846961,10.325573600110133,11.222154904555339,11.0266889354114,11.356943329039689,11.341661986476746,10.756253919115423
HSPA4,14.079713969180762,14.418120719298061,14.765007462743807,13.132407389379734,13.507273790302474,13.5247587033301,13.868966994181708,14.035360586621913,14.708013786313174
MPI,8.853587150011405,9.202579339818318,9.173284869782663,8.363249939488599,8.468654124432682,8.982446045022327,9.041117012560884,9.040419027806365,9.196502082657146
PFN2,13.040008657625968,13.19747021971655,13.79701523759616,11.815577564084874,11.65324879994646,12.402175358855837,12.64765793121936,13.105929830853782,13.628938127202666
CA8,11.317757417375383,10.83042188130421,10.833554260257063,10.586051330353836,10.52803403683936,11.264471922998544,11.0103501786216,11.655799023384086,NA
CTNNA1,10.177526479948405,10.063698025075828,10.318576701905423,10.528259197970879,10.289142199978444,10.193180353742616,10.32089425582741,11.360997494979648,11.444761265273337
CTNNB1,9.815410516217892,9.676806879172647,9.41777222888695,9.08088678262001,8.861297865329453,9.267760499422804,8.855143205777281,10.568505264997693,9.719630105628523
PHB1,12.477346017673423,11.84398571250388,12.218326523940547,13.085210288612684,13.271868582972997,12.514332337288181,12.07252123231559,13.230214123432212,11.924834820942971
SERPINB6,13.04672005121549,13.38073939624218,13.324785293943226,12.471485285126189,12.951111563324455,13.114333969954542,13.179895869533436,12.363081156242396,13.094873206462271
RDX,11.913177529912222,11.9923729175465,12.064860256605545,11.524265735799244,11.837760043489006,11.80433676000007,11.865277041125614,11.836977125299049,12.390075574233819
RPA3,11.875203321296565,11.982047886682416,11.580494424456532,11.117246987619888,11.382583863270742,11.388797636877012,11.888004972376997,11.617081715499008,11.90981713146755
RPL22,10.658657792126085,9.632649926538695,11.67377226304265,10.12139891764227,9.292806546153198,10.311225060719664,11.611343003765478,12.173437225691641,10.034055257483594
SPR,12.126239220301606,12.329513264221411,12.153162489460623,11.796844436577475,12.482210490742572,12.449195083309622,11.833897364556005,12.034592181350543,11.78222953466576
THBS4,8.40197597988427,8.93040807617899,6.79711676511297,NA,6.578682602112929,11.175000560922928,NA,7.2049916652390085,9.310924316834608
SCN4A,11.057484508437247,11.322130545474963,11.333109837399132,10.950330609449114,11.24871679664968,11.381732197866318,10.841037490953923,11.209373808814338,9.712112531487792
SAA4,10.271964849087452,10.508606918310479,10.438969120149894,9.198791246719205,9.943871525061018,10.701982160835442,11.192502421599636,10.942885281773002,10.161291437461097
FBN1,14.496473085307102,13.301953395126096,14.026768546674766,14.619928468087945,13.828667982609478,13.5400917043005,14.115401352555036,15.624917547670124,13.712253156344776
AGL,15.319939146588721,15.05214800267149,14.586967134318588,15.760652835821057,15.86300030508855,15.709052784230485,14.79793053107542,14.435794540342568,14.182497790358322
MYH9,12.867988134459072,13.28311967389903,13.528720812807006,13.016899707621928,12.809009463429543,12.756964889273165,12.950163693416517,14.637380369551009,12.86162588512807
MYH10,10.423600404741904,11.13403936107088,11.976170281934523,10.780911186226994,11.453596812181413,10.60971161128981,10.242677241532771,12.184804073996043,11.275653125491244
COPB2,10.513638781622502,10.507556813722204,10.751510585497966,10.54937076010128,10.682020172273779,10.511059799931287,10.376102280305588,11.172683770532238,10.732516372533532
ACTN2,18.185296723786543,17.649032102313413,17.438076890540774,18.447721201847756,17.862328647726166,17.768740804960025,17.484182243670205,16.64936811490937,16.090067362897205
ADD1,11.185824044053852,11.62290998192869,11.417936880550135,10.982202156328333,11.142565400343859,11.37945418238609,11.312762606459113,13.02266959200496,11.538892159359383
BSG,12.499178187239215,11.652158759858786,12.607265006789797,13.129543837782883,13.279729543357357,13.158425079597222,11.998674963137965,12.187330420239364,10.707868127253956
DEK,9.188437507950002,8.723626817571322,9.074496887817187,8.637415904419441,8.533953718594567,8.620875946711864,8.591544786241316,9.490798742273563,8.845888305253522
MYH11,11.44605457765725,10.870263061320395,12.01255272196559,10.750698613043129,10.577178337789183,11.0621136148628,11.561182649379997,13.511431470149185,11.263597848543899
GLRX,13.867506107972385,14.007769275391691,13.76486122651035,13.352557761119455,13.928381296882922,14.610395003377683,14.497540364933904,13.32458953592608,14.032986842683037
PPM1A,9.719450429379245,10.042384423165506,10.011015030900408,8.73191617027172,9.518657089134052,9.777388480895837,9.875065848083498,10.005906036751622,10.08237527652681
HMGCL,9.396311503272631,10.279355214197958,10.2142930322111,9.242966267027562,9.430887385503295,10.175262604800245,10.219362157807716,9.777653131791693,10.771126274006118
PSMC2,12.95702053393185,12.91248271323943,13.006559224628155,12.662918457478584,12.702299970348434,12.775840698531255,12.84464300306678,12.874516506800928,13.031885095467201
GGT5,NA,NA,NA,7.42024367900192,6.484434973777823,NA,7.187668787945319,10.159377128304168,NA
ARL 2,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARL 3,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAP2K2,7.847820413378692,8.362715343446833,8.251558153080326,7.091710411041154,7.443419355337014,7.90130136195475,8.675639157957285,8.88975827922734,8.457623018089636
ATP5F1C,12.733411542202596,12.709836182337538,12.306432171882832,13.193007819418979,13.30036686135806,13.538926222279482,12.685230606894038,12.509604305000696,12.029605192017538
ATP6V1E1,9.553224168971175,10.160034382114235,10.020285500844647,9.022079245162528,9.305009841605425,9.480228763354354,9.93466245031146,9.797351776991832,10.000549359323903
CPOX,10.137708437469602,9.995201831497178,10.251849251149173,9.968280495814437,10.39567336434544,10.210910728663242,9.863308352693785,10.421986230611942,10.071811733881677
RPL4,12.678660431106138,12.470348054473593,12.664812498247699,12.72401283035371,12.533188571026962,12.680561715230898,12.859662899467999,13.179505323246364,11.306318069793479
LONP1,11.393984255394127,11.636484150306238,11.041754963116814,11.417579922533399,11.287432275929369,11.70624458194485,11.414093239475195,11.406964957736566,10.701964839175899
PGM1,17.294692316219027,17.016177037853243,17.334107502974703,16.86822137344071,17.67431265700394,17.5271352241558,17.504845790277592,16.14534997385511,17.382472188153418
SERPINF1,11.23305638851172,13.263566651053562,12.531046662188217,10.905171736495397,11.228296216467403,11.369613703272583,11.913009056991898,12.90266528258177,13.103278683090199
DLST,11.901402437343915,11.808907881372356,11.480200206910059,12.654527297930281,12.867075991283759,12.472442077272875,11.786967484983471,11.558301214898746,10.960182415794147
GPX4,10.10312311706262,10.534612636429374,10.330547196155283,10.265865801328887,10.351579746151122,10.47014686025894,10.284608198592318,10.304185575879988,9.489061186200361
SRP14,11.103096489311362,10.384837701778663,10.79641898909707,11.338379842448932,10.974538042814654,10.658446688091981,10.585488387429207,10.8629085153532,10.088933958129271
TAGLN2,10.96444917416542,12.625025215410552,11.486477309190004,10.010477832829306,10.760157384683815,10.897149649121594,11.558175137363982,12.779813563913372,12.17871405637774
TALDO1,13.0740329100386,13.782998184379007,13.772059033311066,11.653104813924994,12.375761303697754,12.423098034282251,13.649031581106666,13.527244783014549,13.862467857654789
ETFB,14.804658770090812,15.670146717293896,15.040945492881061,14.756002241967384,15.667691945578056,15.609404831133112,15.199955730524348,14.245024492775283,15.498894322306597
RBMX,11.871647315545024,11.769665095224997,11.801012517608928,10.956191525435747,10.448622244294398,11.784811693558211,11.923387684459755,12.774377332028456,12.57851421761446
ATP6V1A,9.781504435388982,10.10072803400491,10.864503758817659,9.574186920021624,9.51920377261951,9.892835727619556,10.434859632398386,10.593652558397931,10.497284212664983
HSPA9,13.846222195571976,14.524903480334231,13.82085520175536,13.836636372611846,14.633926556207744,14.636094837998332,13.883767668756878,13.735131700013362,14.47770175905188
EIF4A3,11.055031569158734,10.906928165302688,11.008178311274936,10.65583479297824,10.382937386969108,10.536441504967378,11.143104981486179,11.714557919479377,10.979912791728255
RPS19,13.04571028433185,12.96880941947696,12.997716139409677,13.109941626552292,12.945051326480321,12.871554914315862,12.909962442441284,13.270274883280061,12.75332728878503
RPL3,NA,NA,NA,6.569137189781678,5.4958038722502875,9.868709395272734,NA,9.667063628897985,9.15199830323872
COL15A1,11.76820914156533,11.181052842929413,12.171071159308422,12.39111446652219,11.852868881244275,11.33908169681415,11.729332623648357,12.630005413704122,11.880325847309534
COL18A1,9.23303874272018,9.26872444553397,9.564921134962457,8.777919377489615,9.074613188702354,8.98772446389916,8.675917215448484,11.2728565859476,10.633004282095719
