"","P1_slow","P2_slow","P3_slow","P4_slow","P5_slow","P1_fast","P2_fast","P3_fast","P4_fast","P5_fast"
"NBAS",11.7975034691438,11.9693865213423,11.7510291801626,11.9372815788832,11.8912217020161,11.8365550705601,11.8237652797897,11.8839520665441,12.0119260663068,11.7936033092794
"VWA8",13.3867080881859,13.4347013418361,13.2420665400612,13.5745935273376,13.3917601341518,13.2966294742855,13.3577993968082,13.2442253628447,13.3952127867493,12.9816653846842
"GTPBP10",10.3931411960469,10.2995171342062,10.499031867443,10.1484384487657,10.272550111121,10.6031905036642,10.4395195480253,10.5507467853832,10.6995984788199,10.4897898175301
"XIRP2",14.2250125125742,14.9331234872538,14.7206717868256,15.4447140044708,14.559732476527,14.4258510654288,14.5066324495734,14.5922117979801,15.1143469039001,14.4180187242311
"POTEF",17.3201438753771,17.2049577331308,17.1098036606372,17.0835168540034,17.1267796438259,17.3804695204693,17.335519324722,17.3145124388932,17.2256412053189,17.4491633731387
"FITM1",12.6365022762667,12.5988620437532,12.6316386260798,12.6706562491184,12.5710293715332,13.0780946620012,12.6217290993527,12.8081456918386,12.8729768528271,12.5655526198772
"VPS37C",11.5941350008026,11.6439012732903,11.7056323873614,11.550487630807,11.4740050118539,11.5364657892877,11.5463034773567,11.6567600230054,11.7015176681098,11.6073303137496
"CNOT1",12.3988932970001,12.8354033726455,13.3279736026139,11.9258969113188,12.308994437415,13.1894691891855,12.4219333193101,13.7536241613352,12.7488490427019,12.1209992068259
"CARNS1",11.6926155016946,11.2110669653913,11.3819121774337,11.5586938322595,11.491452567009,12.3290912409063,11.7752370470039,11.9008043016579,12.0641196069893,12.0136751030388
"MAP1LC3B2",13.1004267871402,13.3581017074408,13.1694626896565,13.4767462039395,13.2272308524798,13.1836338308543,13.4775559107327,13.2749357283694,13.3376776464735,13.3242930769445
"PGP",13.6916314453491,13.7834075421735,13.791844588136,13.8732102407346,13.7523806465529,14.1011355587082,14.0421627874475,14.1629341256183,14.2794593224043,14.0805870354792
"LRRC14B",11.9935381378761,12.2169115168834,12.1777621062405,12.1091073122005,12.1440928342048,12.4252159032994,12.4240114060369,12.3013557044552,12.4803745850308,12.1913245275458
"COL6A6",10.8585560929499,10.9146172877857,11.1423623789634,10.5923916286268,11.2772757748213,10.9617960297198,10.9665415008067,11.0799447195518,11.1407622042906,11.2388183442249
"DHRS7C",13.9414500746299,13.891935557862,14.1357092861044,14.104147994081,13.6395102944966,13.503980364729,12.8353990491425,12.90802289218,13.1679583037689,13.0645311503213
"MYH7B",15.8755533694276,16.009110381193,15.9004950189867,16.0218268139912,16.1287026830785,16.0051069087909,16.1346022226055,16.3454710349116,16.4339031024697,16.0836684193497
"SMTNL1",14.5224434465044,14.6438561897747,14.7175104264836,14.3024422524621,14.3091921069599,14.0345963350001,14.5733122643385,14.2786432092331,13.9550528158732,12.3912399499837
"SNRPGP15",11.5161530729017,11.466640655595,11.4547619512649,11.5159609582215,11.5184761270161,11.5993925360497,12.0537115389942,11.7972739001035,11.7621494611783,11.7110130100843
"NUDT19",12.7492314281679,12.430655171543,12.6139422891552,12.7456575190698,12.881686598883,12.968285191648,12.5682130260799,12.6580998838315,12.7048381014952,12.7230956145801
"PRR33",12.6203643457968,12.7012999567979,12.3856467479751,12.5278811673425,12.7197096693902,13.6630305278434,13.7216973387016,13.7498619679268,13.7987147949614,13.5970397268044
"HACD1",12.7291958591321,12.5338163894334,12.6013394100578,12.5303364785418,12.6693878016923,13.2715978133482,13.1667739409695,13.2780148768699,13.1677317411032,13.2837575219968
"LOC285556",12.1573136200235,12.4045428758762,12.6241168915761,12.4341493339352,12.2377030281738,12.2940319494501,12.356721157657,12.7034710460719,12.4021561813834,12.2800792137103
"PROB1",13.7975560037156,13.7222205165893,13.6662240028032,13.8428192813598,13.6096404744368,13.7491969287356,13.7526992266873,13.7077473649875,13.8478305276283,13.6946439326845
"NACA",14.526624547101,14.6382096266336,14.8187818722754,14.7335174751035,14.4767462039395,14.5057918518646,14.6067796492456,14.8029757168476,14.8211904120312,14.4473243628469
"PTGES3L",NA,11.3331553503106,10.8106057600145,11.3173051990853,NA,10.8326097276706,10.4405330752649,10.6070250959764,10.3450536105203,10.1667170470706
"SLC35A4",12.5092801680879,12.7099453802325,12.8316792407026,12.8827442942694,12.655083445198,11.839392328892,12.0717338479272,11.9917259931988,12.3044503717831,12.3030101158479
"SMCR7L",11.3195555146876,11.3925383054691,11.3987436919382,11.5074152260829,11.4347585229668,11.3372037497146,11.3236833720775,11.4739672895365,11.472255868829,11.40012904602
"AGPS",10.160905065935,10.4680772003694,10.4459046128517,10.2980712142934,10.2052127358685,10.1149947145894,10.1644418716191,10.053638515765,10.142960816239,10.0341249056403
"PDLIM1",14.6497114932093,15.0743087414403,14.838613044197,14.8209119940051,14.5804941287773,12.6004310017012,12.3108881596,12.3119582907408,12.3879364707335,12.6216650044988
"MYO1C",12.5442153436126,12.5043224482919,12.5200366729027,12.5431053466351,12.490615019135,12.1390307934658,12.2713530049645,12.109911150574,12.112849971364,12.0972815810583
"SNAP23",11.5009364630878,11.5777689633957,11.4428657623408,11.2671177621791,11.6664814454086,11.8003053935576,11.8820621796263,11.7024484459911,11.7137288083747,11.8454900509444
"HAX1",11.8803031289967,11.7767809004951,11.8841705191084,11.9215490404741,11.8376279331714,11.919481615516,11.7043662341711,11.8189813862193,12.0682035046722,12.0764849415482
"FXYD1",11.0344334111567,11.1611318829843,11.240791332162,11.3772790365952,10.8714047496952,10.8485495078004,11.2405652643112,11.5947491379914,12.0876173709304,11.0140281108209
"STXBP3",12.3566170288617,12.369290253273,12.1067145452993,12.3456769046793,12.1389117181427,12.6973796502702,12.6207421808512,12.5313111637549,12.6449535730653,12.3985430750325
"SMAP",NA,NA,NA,NA,NA,NA,10.5034183079036,10.5081909305572,10.4588167027904,NA
"NDUFS8",15.3683337201779,15.3482232194216,15.2444493550839,15.3612179644517,15.5567455260047,15.053752000024,14.9751572534775,14.8999380037088,15.2474324837454,15.1258007213239
"PSMD11",13.5080290471302,13.5627194270493,13.600400784725,13.4553524697485,13.3987436919382,13.6148937902077,13.6152119114806,13.7313190310251,13.6361695715586,13.4958612527255
"PSMD12",12.6700151917305,12.6607666631944,12.8122252834158,12.5699060277583,12.61194694182,12.5658358193764,12.7569377940405,12.8416515550807,12.6432122843907,12.5789646504345
"PSMD9",11.4379970708426,11.3959669550763,11.3714227323369,11.2460435805418,11.4233818367011,11.3526062650886,11.3498340914572,11.2760370932958,11.1977388689505,11.4618899183953
"ATOX1",11.769011321097,11.6921373594241,11.8465599143353,11.5335031411271,11.6392638231688,11.7936033092794,12.0761976439321,12.0896976114916,12.00176636849,11.8149909447034
"PGRMC1",11.4830673859479,11.4958071461685,11.3730658025936,10.9537890405967,11.4515191920774,11.7884512638463,11.9877045708701,11.6080003021554,11.6926281757463,NA
"DFFA",9.54692339064784,9.83467113410703,9.93355360412549,9.75688481525807,9.68587137285504,9.99330373698456,10.4918549350051,9.83207800744753,10.0404142471048,9.95629919209943
"CLIC1",11.7813597135247,11.7895336449704,12.0075879723192,11.7747705903857,11.652844973002,11.7198306403721,11.7885639673997,11.7585005836281,11.59810677585,11.7575608556821
"EIF3F",12.9375716220863,13.0335864655934,12.9214132707814,13.0350659295872,12.9734946860576,12.9089808004138,12.8783747545169,12.8015770091747,13.0027570113509,12.835127957779
"PDHX",15.2704018737554,15.3020676725265,15.4156493195738,15.5062768022125,15.3303567169579,15.0684945400853,15.0316899264562,15.0736770791058,15.3387686800282,15.2284609533897
"IPO5",14.1831085586513,14.2804808103184,14.241066952989,14.2400411295023,14.127744502955,14.440325744116,14.3665457827347,14.4738959658556,14.4286413830534,14.1911816002927
"EEF2K",11.3772105303886,11.4919532800067,11.6025828880863,11.2292161216594,11.496853777388,11.8546658308612,12.0447860325585,12.0934241670962,11.8186427510061,11.7174841643425
"EML1",11.9384165951288,12.0494299710689,11.9630598124477,11.9507782255383,11.9531040034986,12.2259334228059,12.1794830589693,12.2164124237539,12.3267496759552,12.0039655560428
"DNM1L",14.2693199202855,14.337343147274,14.3086803924956,14.377310305681,14.2885056436943,14.0273559317083,13.9973656452923,14.0811588451288,14.1560331826852,14.0123823985838
"RTCA",11.7193768226307,11.8396329102952,12.1423240835947,11.9657842846621,11.9075716993983,12.0269392056608,12.061803193873,12.155113864173,12.2041584499935,12.1506897701622
"AGRN",10.698730707962,10.481733150474,10.7812291470294,10.3382015393384,10.1808415655667,10.5721394201509,10.3471562652726,10.4534864028531,9.974533252958,10.1740662132195
"NDUFA4",17.4260714835626,17.4814841229461,17.5203731363397,17.6911911953097,17.6553001127755,16.745929801496,16.5575008842841,16.4826409369611,16.9005285217005,17.2367374624975
"PSMD14",11.1204579569289,11.0757919881027,11.3054426943684,11.0374508626053,11.2480401121002,11.3330602858775,11.3181925436447,11.3871762202048,11.2346543805506,11.3755933720284
"BIN1",16.3242133024361,16.5304565872968,16.3672646276591,16.0770659488668,16.4512111118323,16.4563882205939,16.7675406453239,16.6176826826271,16.3123328294978,16.5799872663699
"KPNA3",12.6670418446648,13.021261091243,13.1032746929429,12.7398219663035,12.6300987249259,12.7965521466975,13.2745281159201,13.4848354787767,13.0160190851593,12.9325266790064
"SDCBP",9.61977632729704,10.0084286220706,9.93170964645962,10.0631823440759,9.64565393522265,9.70735913208088,9.89587969299594,9.72012247661522,9.87075770797195,9.76939317746773
"NOP56",10.2499921194382,10.420858295537,10.231496995905,10.5789510917907,10.3442959079158,10.2472962479971,10.1119572245843,10.0288868062739,10.3155621213157,10.0374611395348
"DDX3X",13.2160122006743,13.3258847944359,13.3764892297735,13.4512111118323,13.2965269469889,13.3595572813621,13.2813611461189,13.4949805526615,13.5965267502095,13.3129254869405
"PODXL",11.3358163140855,11.2118761301183,11.4101612826664,11.7349424307456,11.3661855889281,10.7960184617701,10.8998398445126,10.7827193596985,10.9629502124938,10.80220937607
"KPNA4",13.3162815317462,13.6540877539422,13.5088965532288,13.4214866905333,13.2746693420739,13.2753737009498,13.7436474017801,13.6592154847539,13.4273390366176,13.4301224053756
"PPP6C",14.0867996856235,13.4317439797121,14.009149422361,13.4893462407191,13.9941412602218,14.0076054908528,14.4181728407931,14.0930873904442,14.0961216572747,14.2985709736987
"CES2",12.3658603686209,13.1058397759996,13.2826410598077,13.0061215202828,12.6919441218258,11.7999207472452,12.2386717280739,12.217407946285,12.2249113383745,12.0696008094903
"FBP2",15.4630033279764,15.8459800136052,15.3527366662437,15.6818868978779,15.5101614770778,16.524872291093,16.7092618055423,16.4526306144971,17.0225868321034,16.4597311285649
"ACACB",11.9810881799403,12.1385407396998,12.2651579057752,12.1398111117323,12.1314132829551,12.1226352571886,12.2392818065658,12.3614585914342,12.3728504598936,12.1760546861378
"PDXK",11.2811012532452,11.3300084168829,11.0972260097155,11.1423174676479,11.0179775664545,11.1761357407995,11.3850049391824,11.2726997604034,11.3356982743531,10.9691923426811
"DPYSL4",10.6972282306968,11.4304473245001,10.4335645777308,12.0498485494506,11.0507465517307,10.459221542174,11.1421070573025,11.4868350215631,10.7171023432633,10.7099132410661
"COX7A2L",10.2583207400404,10.4918530963297,10.5026031023708,10.5210900083351,10.1941042935747,10.6911198101801,11.1695840455751,10.9659213341812,10.8454900509444,10.2187085275772
"GAPDHS",11.1844290795524,NA,10.6436217327804,12.0118387334552,13.1122000151667,11.5019267287121,11.3227176271192,11.4247751582242,11.5791136342439,11.6318454890109
"HSPB6",17.5991902630853,17.9082987900013,18.3794122136863,18.199921269344,17.7536868440535,16.2341433615226,17.0899741685541,17.3203246009761,16.9528188961938,16.3182442460033
"NDUFAB1",14.7313190310251,14.8255153014953,14.914528833823,14.9322232418528,14.8336807486547,14.4956114766103,14.3409973274654,14.249876459703,14.7411614241842,14.5038160124617
"UBFD1",10.6834692075429,11.1392315707194,11.2188356455391,10.7504726649879,11.0982690024726,11.3274684376331,11.1481837260738,11.1851232073606,11.2406243991113,11.253852032947
"COPE",10.3739147626453,10.8118161853677,10.8065831364391,10.7355052536913,10.6778585374923,10.7391744953656,10.6714108531047,10.9926096522849,10.9444518691282,10.4093290011767
"EIF1AY",11.4408691676109,11.4918255443357,11.3331553503106,11.4039887315965,11.4101787191592,11.7624692456194,11.8280972766663,11.6738567186522,11.6322882732297,11.7122948437038
"CCS",10.6617357678003,10.8307262065284,10.4599437123863,10.607539698226,10.7302153715996,10.9686103794131,10.8880907096315,10.6829814154815,10.7117142883618,11.0097517374534
"ABLIM1",11.7076599335784,11.7453038949355,11.892504870462,11.618715852611,11.3987041107414,11.4041253680958,11.5662051025422,11.2487410179828,11.1054284829261,11.1359913855525
"CHD2",11.4273637726268,11.5383869530668,12.0602129262389,11.4252159032994,11.761975630142,11.2348190095826,11.7586303644405,11.5483932738332,11.6816864387144,11.4305675445133
"GOSR2",10.7292213557264,10.7580399508304,10.8635866321053,10.8297227350861,10.6305332499997,11.3866319475128,11.174821667189,11.2183816013778,11.1689517165702,10.9948989985917
"TOR1B",9.51623385194756,10.0297826085881,10.2819427116518,10.0481326277558,10.1421070573025,9.96455747240823,10.1288449894607,10.3575614818218,10.2676411311861,9.9191538335564
"PRRG1",NA,9.98139603197215,NA,NA,11.0432546285872,12.5629745588183,12.9802519389792,12.9215415839813,12.7529994091062,12.6523834159813
"IMPA2",13.2174639960785,13.1486923306785,13.2389734049779,13.4449365164269,13.1490328225494,13.1646304255214,13.2659080092311,13.2175503303583,13.6110887675004,13.2653166752063
"PDCD5",12.468836532148,12.7921009052373,12.8390462800406,12.692610671917,12.7113378776817,12.6661215004143,12.9242305722764,12.9588191181835,12.861853083414,12.7712816594453
"PRMT5",13.4471096912025,13.3481670595231,13.1130909834424,13.2275702914846,13.269971121728,13.4369321770394,13.3674238670302,13.2468162934694,13.403717748621,13.018048576622
"TPP1",13.3899197308657,13.5524289485265,13.2170201260335,13.7743416398244,13.4759613668808,13.0728310210121,12.8962849973231,12.6194955464754,13.3039947396794,13.1228441684282
"NRP1",10.5216004397237,10.9366379390026,10.9431971400411,11.0567731730769,10.8569402519994,10.7397046764571,10.53710189287,11.0336914169604,10.8635991609183,10.6974526679517
"PSMA7",13.6153882938557,13.5386739530827,13.4218281531962,13.4755936586915,13.5507467853832,13.8081589094259,13.6444295824422,13.7116562199834,13.6454139423628,13.6400591392905
"PHYH",11.8454900509444,11.9602265873926,11.7936033092794,11.7594929271538,11.8383254613025,12.0768144814977,11.9778022333949,12.0824316908446,12.0486508547731,12.1469882100692
"OPLAH",12.0101773441887,11.9439799143437,11.8893328376148,11.7832765681681,11.8199315764591,11.6154181365331,11.8555997484307,11.8438509477634,11.6537830530712,11.9870259122097
"BCKDK",12.4512111118323,12.5100124654485,12.4959649232932,12.6292883090381,12.3866199188149,11.8834167812915,11.9279971680408,11.8336416440347,11.9396665526275,12.4404253927967
"MGST3",14.5386612182142,14.1265108961216,14.3233362892802,14.3749578054254,14.3778273404725,14.2169717939904,13.6126022792528,13.722929638597,14.0419130140278,13.8663711909578
"GIPC1",10.7385796095469,10.6966695646179,10.7097945115581,10.4900686618527,10.447281339894,10.6890964823485,10.6761157559384,10.6850073371783,10.6990092640328,10.7016224900683
"IKBKB",13.9657842846621,14.4324440297314,14.652436020772,15.1508538775938,14.1114617398577,14.4288441151349,14.711779881325,14.4386956109425,14.7145820852303,14.2658309437566
"TIMM23",10.5706414744033,10.7228075311695,10.8356004292327,11.1364913354124,10.722294839547,10.0999394964999,10.0770378369226,9.89437539475523,10.2969289885728,10.2263876913035
"UQCRQ",16.946577979686,17.1439212542061,16.8112743356065,17.3294761302358,17.0193735433211,16.6871652218103,16.3752016221278,16.4342437552546,17.1433284021212,16.5352588427031
"MYL12B",13.8386046416329,13.9106427304696,13.9657842846621,14.0056333374541,13.9178568748372,13.4852984331634,13.6211361132746,13.6395894277358,13.8175629508368,13.6827145991416
"UQCR11",15.4285452685534,14.394817764509,14.6228811764452,14.5589445754443,15.0057473853071,14.3166630430227,13.7382400691633,14.1039728304908,13.891150290077,14.7323589323787
"CASQ2",17.0166144106851,16.9741232607605,17.0488593348092,17.2879194173747,17.0743087414403,14.6653156430049,15.8086329510693,15.2534597307457,15.7147700512438,15.1500741106322
"HGS",12.1828948914007,12.318387460252,12.1933732160671,12.2942212197718,12.1473130594068,11.6873675428344,11.7047773546799,12.1518775035759,12.0142611319572,11.7954268607507
"PPP1R12A",11.4146852358072,11.4489996410163,11.6713022194364,11.4304316428902,12.0055017464811,11.8052602061558,11.8790767065139,11.8585211273308,11.8378998866088,11.9837061926593
"HNRNPDL",15.071577931361,15.0188956211216,14.7377385638202,15.0193283364698,14.9106427304696,14.9744662138876,14.9048315657075,14.7803295812667,14.9337619907959,14.8451092612508
"XPO1",13.6047145602598,13.5507467853832,13.5980525001616,13.6262600400263,13.4767462039395,13.6481439782183,13.6114225303113,13.5716697003729,13.6370713171991,13.3144810977132
"ATP2A1",18.6116493370289,18.0300150779876,17.9771792855702,18.2306479700951,18.0581450263375,20.1741121183911,19.7331502149577,19.9006339405098,19.8268090766666,20.0005481951839
"U2SURP",10.8029605757152,11.4895093488144,11.4404660306068,11.6594025998716,11.3910931889554,11.7079673172684,11.4994971272077,11.5180777330959,11.3090049399021,11.4334393908762
"KDM6B",15.3546626234741,15.0343528020827,15.2695650328392,15.8382579505476,15.2334986100379,15.497068979987,15.3990776104771,15.1413047132894,15.200312992571,15.2686428777175
"SYNM",15.4499343434727,15.337343147274,15.4073773499282,15.3462147027469,15.0675183922701,15.4011641390133,15.4894599526548,15.6182908280261,15.3946525665836,15.0692972202661
"PFAS",11.4868262639977,11.8002204440749,11.5745935273376,11.7387477827958,11.5189169313958,11.5306526037747,11.5734815141804,11.5025086280458,11.6897671919205,11.2661540519721
"DCLK1",NA,9.52720329811204,10.4922037087669,9.93612112607866,NA,NA,9.71106292827311,9.98790348881812,10.2223843705604,11.3498340914572
"KIAA0391",10.5939232810555,10.7154758242542,10.9764853637199,11.2768048710632,10.9191453885838,10.4956551937903,10.4557381859934,10.7018435817355,11.0614356254697,10.4898314514484
"LSM1",11.6669429516235,11.8819157801167,11.7326228618741,11.7450482080729,11.7185328760692,11.9943923325244,12.0805743936918,11.9910753634996,12.0205157868873,11.8719090868938
"ARPC1B",NA,10.7882892268576,10.7671501165161,10.8080068857617,10.8483496734778,NA,NA,10.651006830561,11.1454499583621,10.0883509921487
"ARPC2",11.2644426002266,11.3808127670687,11.496419405884,11.3549816059703,11.3361600086502,11.4276794956259,11.4252159032994,11.3295891124206,11.3138733018595,11.6218321029739
"ARPC3",11.8454900509444,12.0888344839522,12.0772741691091,11.9186800858347,11.8724901916642,11.8149240080099,11.7580755326485,11.8448364385451,11.8362663768078,11.8296157180233
"PGRMC2",12.9813371601133,12.9049581945956,12.9329528921947,13.1015309136428,13.0430272835945,13.6563409902014,13.2847113400935,13.4697361677374,13.6477731946481,13.5301065262138
"RGL2",8,10.2371636286069,10.310620818631,10.0900330030726,9.44583652604793,9.71017791531885,10.2954641329843,9.96289600533726,10.464229200773,9.89792257915065
"PFDN6",13.0005279654606,12.9698649418591,12.9149007856456,12.8583737595405,12.879372649775,13.1749095171455,13.2050035822891,12.9579798735366,13.1204209570767,13.0365817103326
"LAMA5",10.8752809177559,11.0350533715862,11.0104488976981,11.0489499878627,11.2579474708789,11.1036072885692,11.2097031442017,11.1304852965364,11.1512837968909,11.0430272835945
"NDUFA1",12.7996863613313,12.8396620684361,13.0426631017823,12.8860642441703,12.9042089655037,12.775198728898,12.7527211176727,12.8285376802937,12.9770573708514,12.7366133306946
"RER1",10.0084286220706,10.441138999002,10.4200654802121,10.1282779328734,10.3176500283658,10.2575174908331,10.4159529819704,10.4604286263951,10.2292394151968,9.96163200943285
"SURF4",12.7099453802325,12.5677636081997,12.6966615270514,12.6956154526258,12.7439928610602,13.0147806846835,12.8128992747457,12.7968730964515,12.8688321984262,12.7960700365539
"TCAP",17.5656779601709,17.5507467853832,16.9225209463489,17.3406094506255,17.3581017074408,17.8631621781547,17.715719670625,17.2450279313382,17.4621986770987,17.6316752509677
"OGT",8.98013957763916,9.82381001738766,9.24864285245791,9.26357361828082,9.68171013584403,9.59806000797358,9.3188184431904,9.35565113985427,9.46998769701151,9.35762994568647
"PMM2",10.2143676955736,9.79116288855502,9.82177398197057,9.91288933622996,9.82806402113195,9.76161106648188,10.109504215757,9.9850005741841,9.80399230831749,9.90970561121557
"INPP4B",11.2825093062408,11.5459297690855,11.64309406519,11.4496663763994,11.5434862998366,11.3851888517836,11.1218939423558,11.1187010360449,11.1407275389815,11.503495148045
"EIF3D",11.9327536315493,11.9446331216428,11.8795832496128,11.8349094797039,11.8533095554037,11.735005918004,11.8740273948756,11.76524672157,11.831473516305,11.7916622054589
"EIF3H",12.3429073655805,12.3097667440998,12.2459477889753,12.2936756809197,12.3491944526748,12.397597095364,12.1564771523877,12.1942677084223,12.3114843611204,12.2771188239797
"BCAT2",10.7173036285663,10.7329817536889,10.9071761007498,10.7996944549694,10.9284073375031,10.4122205093096,10.4743650587034,10.6157352041014,10.5980804230212,10.543573212777
"STX7",10.4894162685931,10.5694759017777,10.6237478086191,10.7780853453152,10.5852306520854,10.7459935805304,11.0336845351375,11.0069361316757,10.9975640338784,10.7305960641393
"SLC16A3",12.8780681605736,12.9177133178047,12.6214727028503,13.4951326170123,12.1951076377858,13.7930101606034,13.7810265198553,13.3979820685539,14.2144621726171,13.5646693625397
"YKT6",10.958552715431,11.1215939663655,11.3372650863001,11.2497761319655,11.1502994542033,11.5081116811935,11.6531182526999,11.5353906048056,11.9181215789211,11.3547697825909
"ARPC5",11.9480545259321,11.9143851321554,12.1523101970054,12.1529629270811,12.0578372697323,12.4296290396123,11.9304228531192,12.0655103813907,11.8858793674467,11.7807406973592
"DDX3Y",12.8239295368771,12.8707500033461,12.9753142010525,12.7736516250655,12.7351307681292,12.8892584755632,13.0759601316532,13.1457156616559,12.9922131772775,12.8587230796751
"DHX15",10.240791332162,10.4213074680091,10.2245471120095,10.1522635643564,9.98105463844258,10.3739278157462,10.3752566883372,10.1830025905495,10.2486154769552,10.2689863778341
"CYB5B",11.7585887044558,12.0640288766304,12.0286500716858,11.8925589049616,11.8431831505017,11.6509619685482,11.7140866407144,11.5827790549322,11.7291501270525,11.919437315041
"NDUFS4",15.6403521419331,15.6717621863446,15.612865560768,15.7826858715824,15.7782825099957,15.2135619830218,15.2863283948334,15.0975465643377,15.3632620471033,15.6871089624547
"DYNC1LI2",11.2283135704189,11.5647066820391,11.6521556052948,11.6476248124849,11.3616367978515,11.0979662650796,11.5089188304297,11.7532895054257,11.5795092269079,11.3074968329994
"PSMD3",12.9298594305089,13.0101731578472,13.0549434165733,12.9659682061696,12.9125151448024,13.018108635439,13.0448388868888,13.2259002944773,13.1271915260201,12.9663321516948
"ZW10",11.5997455096049,11.929258408637,11.7833338707585,11.8036113231717,11.5887146355823,11.7069352689574,11.6318094222153,11.8378544428149,11.8798703816748,11.6582312930909
"SRGAP3",10.5370630548896,10.5439098072982,10.2705756610233,10.2119369512311,10.6556339092358,11.7777320245285,11.1049158563256,11.553288497354,11.0373822220031,11.433054013555
"EEF1E1",11.602698865018,9.27960825973921,10.5355558684123,NA,NA,NA,NA,NA,NA,NA
"RASA4",9.74194055388137,9.48778779043833,9.55624546470352,9.25180215848241,9.71577286327145,10.1646304255214,9.97855945417969,10.2721865284375,9.77232668685051,10.2349251802501
"HNRNPR",11.7565563225241,11.5429843702337,11.4863071097291,11.5423809229756,11.6393407086522,11.7274991774563,11.7415802031834,11.6441792163173,11.6910935494389,11.5512949053626
"PRPF3",11.6526657450943,12.1477946832313,12.0470932306551,13.2415229268663,11.5718047767451,12.174231963151,12.484382367081,12.6766668725511,13.0361547199947,12.2703403073463
"TXNL1",13.8726748802706,13.8533095554037,13.7819743673893,13.7800464247402,13.9722977540864,14.0430909701261,13.9769017553675,13.9931241472851,13.9144140861034,13.9653242789754
"TPD52L2",12.7355560239115,12.7521964226004,12.3930026068458,12.5631151653803,12.6416002158344,12.505471676851,12.4668157232874,12.4250408241718,12.4575069818567,12.4505629990175
"EMC8",NA,8.91288933622996,NA,NA,9.24786819088181,NA,NA,NA,NA,NA
"ERI3",NA,NA,NA,NA,10.6288373750247,NA,10.6626772755212,NA,10.6436217327804,NA
"EIF4G3",13.5388921428601,13.3642846718106,13.5748803551182,13.4887678798768,13.6335969516438,13.3405511379354,13.1274043585597,13.0527497347136,13.2955759330823,13.2714086441738
"HTRA2",11.5018028750485,11.602698865018,11.6447756148277,11.5843273202581,11.5092482988787,11.4283078243293,11.6023717490572,11.6073303137496,11.8029686510056,11.6760704476298
"AKR7A2",14.8571231993661,15.0784844174114,14.9601829818319,15.2437616325344,14.9583986505738,14.6525163156906,14.6474344610857,14.5584027153444,14.7887157700683,14.6677083069708
"EPB41L2",10.6969675262343,10.7514650315959,10.8845292399409,10.701471153085,10.7875036317711,10.5855071655524,10.6048392417902,10.7259650798834,10.6383725571082,10.6794800995054
"LAMTOR5",12.0865063322214,11.9872640120725,11.7895336449704,12.093417564388,12.0725749959806,12.3448530842169,12.4423526161177,12.3542217803464,12.5080547180243,12.4085871523474
"DENR",11.632395957411,11.8071005425551,11.8241791246596,11.7151984121287,11.6365332672074,11.8290448262461,11.8548430070853,11.9114594019245,11.9838765565438,11.7357590869279
"DNPH1",12.3233356026909,12.3721440764698,11.992137360684,11.7042797668045,12.2264286185166,12.6687748150746,13.1796164078069,12.9943534368589,12.8592415969657,12.7377873045844
"TIMM44",14.2137117981057,14.4781692141231,14.5173864307663,14.6346052140442,14.4335984154375,13.9389316577638,14.2737365942823,14.1224074979101,14.419190296913,14.1886258760432
"TRAPPC3",11.1969770432809,11.2518267645843,11.2332035201678,11.3829256768469,11.1984450414524,11.3272182720568,11.3906348593041,11.3121027882191,11.4610701140331,11.4413831578688
"NDUFB5",13.2841009447551,13.3581017074408,13.4011061734168,13.4541973311291,13.5845766595717,13.1051490208266,13.05178671907,13.0926799912819,13.2333200827308,13.4187010017913
"NDUFB3",15.4835110026019,15.3954002488638,15.3005384269115,15.5074228861123,15.577546844727,15.0934730276322,14.9504577476871,14.8878299092813,15.2239045340577,15.2482990227218
"NDUFC1",13.2311401618679,12.8126793394056,12.8415643477306,13.0171563863831,12.9711831537043,12.7189440959299,12.602698865018,12.4391434881851,12.6572998477398,13.0498349390558
"NDUFA2",14.18997095693,14.2212850178105,14.3581017074408,14.3966609542657,14.5220297493656,13.8965898593645,13.7289846383955,13.6821770170163,13.9623538086353,14.0929407015554
"ASNA1",13.0944070192013,13.3221957576126,13.3987436919382,13.3558475849145,13.1643086175044,13.5344532817111,13.6049545888018,13.6992254013152,13.8022398730727,13.4574569859063
"ACTN4",12.3233301099531,12.4868350215631,12.4943556035328,12.4410298510515,12.3347942049588,12.1637675479835,12.4234888821353,12.2690112209146,12.272400762451,12.1778098553606
"GSTZ1",12.6748112038101,12.6942806898929,12.118579449778,12.4598436496496,12.6084077063308,12.4538832175948,12.5088519977952,12.0317191103773,12.5382491243431,12.3634886909354
"TRIAP1",8.61354270292954,10.5191644498061,NA,8.65422284616606,10.0324314963732,NA,10.557315576707,8.25779796239591,10.5877025204847,NA
"HTATSF1",10.6248101937325,NA,10.6481418357791,11.4091235488424,11.5782217147193,11.4078158856166,11.813558390288,11.7814170923,11.8396840814886,12.0036415808603
"PRKAB2",12.6940512986483,12.9012440324674,12.940313597146,12.9225697876656,12.8036609390915,13.0052823850772,13.0558385164192,13.1247174638091,13.1101034125184,12.9013169716973
"SYNGR1",11.3499556453369,11.1736771363034,11.3154378523648,11.2470018035773,11.2045711442492,11.0730225300877,11.3021432517236,11.4101227060928,11.6378565474686,11.2523993371053
