Genes,logFC,AveExpr,t,P.Value,adj.P.Val,B,xiao,signifficant,names
HP,0.12114877006501246,13.730643259377164,0.24871682107971593,0.8084083286859127,0.8989590488992231,-5.754227419196215,0.9745622448018822,not signifficant,
RPL22,0.1708044802369315,10.3678976835702,0.24902207952346642,0.8086822947820114,0.8989590488992231,-5.6544520631109645,0.9643796957793661,not signifficant,
MAP4,0.06532144918364757,14.9749904933518,0.24825863387763325,0.8087534251294044,0.8989590488992231,-5.754339906877334,0.9862304702318478,not signifficant,
NID1,-0.09117871840054548,12.569332655855211,-0.24670421282782795,0.8099244988314551,0.8998299934385832,-5.754720000772736,0.9809617874163111,not signifficant,
PUDP,0.12604319809472564,10.184786481589128,0.24636427190510168,0.8112927363606434,0.9006454846313169,-5.654768592618343,0.9739854130559487,not signifficant,
UCHL3,-0.09535724104449095,13.769226518126242,-0.24470119210065297,0.8114342609167593,0.9006454846313169,-5.755206312418355,0.9802721153471495,not signifficant,
UNC45B,-0.0759787241167853,13.130996569397936,-0.24195214655735903,0.8135076455129198,0.9025154098810318,-5.7558673763714365,0.984440317220023,not signifficant,
COL6A2,0.11887198268294874,12.701384905187966,0.24021875730111,0.8148157758638754,0.9035349720897415,-5.7562804125707645,0.9759497518370929,not signifficant,
EHD1,-0.06741585357076119,10.720750050983137,-0.23777506720955527,0.8166609539323557,0.9048421247784819,-5.756857716846619,0.9864389728520432,not signifficant,
RNPS1,0.19748726499942215,8.31584212425009,0.2395534542847658,0.8171503176313244,0.9048421247784819,-5.455673791045446,0.9609056626894988,not signifficant,
SNAPIN,0.08097295344494171,9.776928820692824,0.2367205487880861,0.8174575599234813,0.9048421247784819,-5.757105037561232,0.9838118512904055,not signifficant,
CSNK2A1,-0.07644856235319253,9.759936907068672,-0.23659382219254071,0.8175533065397309,0.9048421247784819,-5.757134686165802,0.9847182345096044,not signifficant,
HRAS,-0.0866381465222954,10.164225928411346,-0.23567334401486562,0.8182488555604318,0.905180487189768,-5.757349567773587,0.9827714988081165,not signifficant,
GIMAP1,0.13028213247827658,9.263588966443232,0.23753680680170908,0.8186570543448364,0.9052008000898619,-5.408265026343683,0.9742686865716147,not signifficant,
NPEPL1,0.06760273521476812,10.36093838236844,0.2326296488192369,0.8205499577112846,0.9068619713496444,-5.758054209225261,0.9867184864609451,not signifficant,
ITGAV,0.10408870568526041,8.253274871044749,0.2309317220123218,0.8222999244488913,0.9083636653522006,-5.658681648777288,0.9798410018621355,not signifficant,
